time,prs_tur_down,prs_thr_up_sp,prs_sp_bpa,prs_bpa,prs_thr_up,fup_mes,soi_main1_chk_tu[4],prs_eg[0],soi_main1_chk_tu[3],soi_main1_chk_tu[2],soi_main1_chk_tu[5],poil,prs_cmpr_up,prs_eg_mes[0],soi_main1_chk_tu[1],map,prs_bpa_dif,egbp_mes[0],prs_cmpr_down,prs_up_cmp_prot[0],amp_mes,pfu_mes,pfu_l_mes,map_mes,prs_thr_down,n,fup,soi_main1,soi_main1_chk_tu[0],soi_main1_tu,fup_sp,soi_main1_bas
1.348544660797245,984.2310215915161,1226.101441977569,1226.101441977569,1226.101441977569,1226.101441977569,5.944824217495994,0.6406053936049732,1460.203936277926,0.6328125000000142,0.6328125000000142,0.6796875000000142,6849.153398947128,984.2310215915161,1460.203936277926,0.6328125000000142,1225.311832115956,-247.8103432570354,1434.140148667403,1225.159210274663,984.2310215915161,984.2310215915161,6.058361327064765,3936.942040258523,1225.355184252689,1226.80182084487,997.487310137266,5.591176623702467,0.6328125000000142,0.6796875000000142,0.6328125000000142,5.560302733202105,0.6796875000000142
1.468475522447818,984.2310215915161,1226.930617227436,1226.930617227436,1226.930617227436,1226.930617227436,5.969238279990844,0.6328125000000142,1454.719075593281,0.6328125000000142,0.6328125000000142,0.6407350587501952,6849.842431484862,984.2310215915161,1454.719075593281,0.6717649412498332,1224.696124913497,-247.7079452643233,1436.173316689465,1225.056812281951,984.2310215915161,984.2310215915161,5.522720559574712,3880.798713654121,1225.464870344331,1228.081096494067,998.4687525191754,5.497360218082019,0.6328125000000142,0.6796875000000142,0.6328125000000142,5.511474608212405,0.647336619446865
1.588578452936247,984.2310215915161,1227.179369802396,1227.179369802396,1227.179369802396,1227.179369802396,6.121826170583657,0.6328125000000142,1442.940504250657,0.6328125000000142,0.6328125000000142,0.6328125000000142,6845.150086587582,984.2310215915161,1442.940504250657,0.6796875000000142,1224.6902060891,-246.9816422016878,1441.157499876471,1224.330509219316,984.2310215915161,984.2310215915161,5.202361714131196,3907.67401363167,1225.686854352636,1228.883321145278,1004.904405033011,5.601447411894931,0.6694162971844959,0.6430837028155325,0.6694162971844959,5.49926757696498,0.6328125000000142
1.708643438756383,984.2310215915161,1227.179369802396,1227.179369802396,1227.179369802396,1227.179369802396,5.963134764367132,0.6328125000000142,1444.366641872493,0.6328125000000142,0.6718601598410454,0.6328125000000142,6848.322648645419,984.2310215915161,1444.366641872493,0.6796875000000142,1225.31303749726,-248.116386717823,1445.641623590951,1225.465253735451,984.2310215915161,984.2310215915161,5.122906937004506,3916.468706417352,1225.852955157457,1227.221170274627,1002.072017297115,5.627551294737472,0.6336564527005769,0.6328125000000142,0.6336564527005769,5.49926757696498,0.6328125000000142
1.828451464856528,984.2310215915161,1225.10643167773,1225.10643167773,1225.10643167773,1225.10643167773,6.036376951851682,0.6328125000000142,1443.981197029745,0.6328125000000142,0.6796875000000142,0.6328125000000142,6849.153398947128,984.2310215915161,1443.981197029745,0.6796875000000142,1224.567310270062,-247.3153427281387,1449.785250445369,1224.664209745766,984.2310215915161,984.2310215915161,5.18595290581557,3853.619384830523,1226.018528625124,1228.973729554838,998.5373784514868,5.493801080674154,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
1.948396557753597,983.1530937666897,1226.930617227436,1226.930617227436,1226.930617227436,1226.930617227436,5.352783201995879,0.6328125000000142,1442.515619373568,0.6328125000000142,0.6796875000000142,0.6328125000000142,6849.01514053669,983.3323419236607,1442.515619373568,0.640607323702025,1224.277256427863,-246.9283894102355,1450.284981620892,1224.277256427863,983.8720597105676,983.8720597105676,5.334395941779754,3894.227447964415,1225.686854352636,1227.057417757577,1001.381014054486,5.464098948377599,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
2.068247635144701,983.1530937666897,1226.101441977569,1226.101441977569,1226.101441977569,1226.101441977569,5.004882811444266,0.6328125000000142,1448.205126942267,0.6328125000000142,0.6796875000000142,0.6328125000000142,6849.125649881445,983.1530937666897,1448.205126942267,0.6328125000000142,1224.567661754335,-247.1217956585481,1444.589528177326,1224.470662676176,983.1530937666897,983.1530937666897,5.572481887722461,3954.718276930697,1225.852631136904,1228.58883844692,1000.838659382495,5.509704922124428,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
2.188164840804177,983.1530937666897,1227.345204852369,1227.345204852369,1227.345204852369,1227.345204852369,5.285644530135042,0.6328125000000142,1449.950537619621,0.6718338271996716,0.6406661728003569,0.6328125000000142,6844.873842336321,983.1530937666897,1449.950537619621,0.6328125000000142,1225.645113890659,-248.0352582975534,1437.335459838329,1225.384125315181,983.5132938067607,983.5132938067607,5.800545836471439,3940.793124526293,1226.018113330216,1228.82329630395,996.8836709152716,5.543340561140363,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.49926757696498,0.6328125000000142
2.308254115783541,984.2310215915161,1226.681864652476,1226.681864652476,1226.681864652476,1226.681864652476,5.163574217660791,0.6718498163765183,1458.348083766021,0.6406501836235101,0.6328125000000142,0.6328125000000142,6848.155715797714,984.0507878366371,1458.348083766021,0.6328125000000142,1226.101732366236,-248.8629751543133,1428.227237363257,1226.211842171941,984.2310215915161,984.2310215915161,5.975367717541247,3837.745101386972,1225.686854352636,1226.7324582907,996.9820538760255,5.53000422397967,0.6328125000000142,0.6328125000000142,0.6328125000000142,5.52368163945983,0.6328125000000142
2.428560463573206,984.2310215915161,1226.930617227436,1226.930617227436,1226.930617227436,1226.930617227436,5.603027342568093,0.6796875000000142,1461.532523770739,0.6328125000000142,0.6328125000000142,0.671890139832197,6849.81706051852,984.2310215915161,1461.532523770739,0.6328125000000142,1225.437260525705,-248.198621728597,1430.608669128233,1225.547488746225,984.2310215915161,984.2310215915161,5.997452281295592,3847.012211835719,1225.686854352636,1228.687100051084,1003.814782889868,5.546514088432843,0.6796875000000142,0.6328125000000142,0.6796875000000142,5.54809570195468,0.6613699331404633
2.548313830224117,984.2310215915161,1226.433112077516,1226.433112077516,1226.433112077516,1226.433112077516,5.627441405062943,0.6796875000000142,1461.835965514611,0.6328125000000142,0.6328125000000142,0.6796875000000142,6845.148973571813,984.2310215915161,1461.835965514611,0.6328125000000142,1225.10643167773,-247.757564660102,1432.538245379715,1225.10643167773,984.2310215915161,983.8729774740603,6.029800635937284,3887.727521312029,1225.686854352636,1227.886919724604,1000.301928282412,5.556996121464564,0.6616200554625965,0.6508799445374319,0.6616200554625965,5.54809570195468,0.6796875000000142
2.6682072644806,983.1530937666897,1226.930617227436,1226.930617227436,1226.930617227436,1226.930617227436,5.780029295655756,0.6406360821308643,1457.41495212403,0.6328125000000142,0.6328125000000142,0.6796875000000142,6848.875674175422,983.3330032465544,1457.41495212403,0.6328125000000142,1225.271779820622,-247.867756258906,1433.695816907948,1225.216623276534,984.2310215915161,983.5112164628027,6.144716352393518,3864.59656914529,1225.686854352636,1229.019058385563,997.7564572357768,5.53484514354367,0.6328125000000142,0.6796875000000142,0.6328125000000142,5.560302733202105,0.6796875000000142
2.788012749768143,984.2310215915161,1226.681864652476,1226.681864652476,1226.681864652476,1226.681864652476,5.657958983181506,0.6328125000000142,1454.455138486795,0.6328125000000142,0.6328125000000142,0.6406030032929719,6849.955012842267,984.05187278578,1454.455138486795,0.6328125000000142,1225.934123167835,-248.4191962521749,1436.844740727203,1225.768063269802,983.8735633083793,983.8735633083793,5.640654595320528,3952.478408907149,1225.769344725667,1228.630710580567,1000.566895079101,5.400676979037414,0.6328125000000142,0.6796875000000142,0.6328125000000142,5.49926757696498,0.6498737419186569
